trade_date,instrument,name,industry,score,score_rank_pct,label_value,amount_log,rps_60d,ret_60d,ret_120d,price_percentile_252d,pe_rank_252d,pb_rank_252d,trend_smoothness_60d,industry_ret_20d,industry_ret_60d,industry_ret_120d,industry_breadth_20d,industry_breadth_60d,industry_volume_expansion,stock_minus_industry_ret_20d,stock_minus_industry_ret_60d,industry_top_stock_momentum,type
2023-01-16,300002.SZ,神州泰岳,互联网,1.7654,0.9677,1.0066,18.9919,0.7347,0.1345,0.0791,0.7758,0.7262,0.6825,0.1534,0.0032,0.0032,0.0006,0.5000,0.5241,1.4002,0.0302,-0.0627,0.0464,missed
2025-05-23,300017.SZ,网宿科技,软件服务,1.5815,0.9677,1.1249,20.6142,0.0376,-0.2918,0.1004,0.6964,0.5556,0.7222,-0.2214,-0.0021,-0.0043,0.0002,0.4481,0.4333,0.8513,-0.0105,-0.0455,0.0988,missed
2024-02-01,300024.SZ,机器人,专用机械,0.8329,0.6346,1.3071,18.8861,0.2357,-0.2475,-0.3058,0.0060,0.0076,0.0060,-0.2330,-0.0079,-0.0030,-0.0023,0.3632,0.4132,1.1036,-0.0431,-0.0788,0.0163,missed
2024-05-29,300024.SZ,机器人,专用机械,0.7261,0.6129,1.1471,18.5014,0.1266,-0.1106,-0.1530,0.0595,0.0317,0.0556,-0.0982,-0.0024,0.0008,0.0004,0.4316,0.4816,1.1924,-0.0073,-0.1493,0.0905,missed
2022-07-21,300033.SZ,同花顺,软件服务,-0.8960,0.0909,1.2366,19.1490,0.3320,-0.0192,-0.3250,0.1190,0.1190,0.1865,-0.0151,-0.0004,0.0017,-0.0020,0.4574,0.5251,1.2619,-0.0865,-0.1016,0.0246,high_score
2022-09-28,300033.SZ,同花顺,软件服务,-1.2195,0.0714,1.2925,18.6397,0.3285,-0.1649,-0.1847,0.0198,0.0198,0.0119,-0.2003,-0.0032,-0.0018,-0.0011,0.4185,0.4352,0.8403,-0.0099,-0.0509,0.0435,high_score
2022-10-10,300033.SZ,同花顺,软件服务,-1.6653,0.0200,1.2010,18.5588,0.4134,-0.1586,-0.1534,0.0198,0.0198,0.0079,-0.1908,-0.0055,-0.0022,-0.0007,0.3704,0.4259,0.8198,0.0266,-0.0242,0.0414,high_score
2024-01-31,300033.SZ,同花顺,软件服务,-0.6629,0.1148,1.3728,20.6579,0.2839,-0.2289,-0.4051,0.0040,0.0952,0.0437,-0.1766,-0.0116,-0.0047,-0.0032,0.3074,0.3951,0.9297,-0.0427,0.0276,0.0387,high_score
2024-02-02,300033.SZ,同花顺,软件服务,-0.5276,0.1923,1.9605,20.7679,0.2839,-0.2524,-0.3893,0.0040,0.0873,0.0437,-0.1890,-0.0119,-0.0055,-0.0033,0.3259,0.3852,0.9360,-0.0280,0.0384,0.0367,high_score
2024-03-29,300033.SZ,同花顺,软件服务,-0.7320,0.1512,1.3822,20.2431,0.2028,-0.0931,-0.1208,0.0992,0.4484,0.2659,-0.0561,-0.0030,-0.0007,-0.0008,0.4019,0.4506,1.6477,-0.0095,-0.0257,0.0161,high_score
2024-04-16,300033.SZ,同花顺,软件服务,-0.2302,0.3548,1.2905,20.5817,0.0558,-0.2364,-0.2403,0.0119,0.0992,0.0476,-0.1423,-0.0073,-0.0014,-0.0015,0.3667,0.4494,1.3684,-0.0277,-0.1323,0.0160,high_score
2024-05-06,300033.SZ,同花顺,软件服务,-0.8010,0.0769,1.4395,21.0742,0.1812,-0.0240,-0.0939,0.1032,0.3413,0.2421,-0.0154,-0.0008,0.0014,-0.0003,0.4241,0.4741,0.9232,-0.0630,-0.0812,0.0230,high_score
2024-06-28,300033.SZ,同花顺,软件服务,-0.8694,0.1053,1.8631,20.5249,0.0997,-0.2308,-0.2888,0.0040,0.0437,0.0079,-0.1987,-0.0045,-0.0031,-0.0017,0.4386,0.4283,0.7817,-0.0208,-0.0435,0.0266,high_score
2024-07-25,300033.SZ,同花顺,软件服务,-0.5085,0.2727,1.6750,20.5272,0.2623,-0.1862,-0.2152,0.0536,0.0694,0.0536,-0.1932,-0.0041,-0.0040,-0.0012,0.4304,0.4361,0.9494,-0.0012,0.0375,0.0111,high_score
2024-08-02,300033.SZ,同花顺,软件服务,-0.6422,0.1176,1.6374,20.2593,0.3493,-0.1551,-0.1071,0.0913,0.1310,0.0952,-0.1535,0.0011,-0.0033,-0.0003,0.4696,0.4331,0.9157,0.0595,0.0407,0.0030,high_score
2025-07-30,300037.SZ,新宙邦,化工原料,3.0984,0.9875,1.0716,19.8407,0.5207,0.0668,0.0477,0.5595,0.6746,0.5476,0.0879,0.0029,0.0012,0.0008,0.5043,0.4804,1.5658,-0.0364,0.0003,0.0292,missed
2025-08-14,300054.SZ,鼎龙股份,化工原料,-0.2603,0.2941,1.6833,19.9707,0.3312,0.0113,-0.0553,0.8095,0.2262,0.5437,0.0149,0.0024,0.0012,0.0004,0.5065,0.4833,1.5552,-0.0370,-0.0538,0.0292,high_score
2022-09-28,300058.SZ,蓝色光标,广告包装,0.9499,0.9286,1.0841,18.6161,0.1406,-0.2443,-0.4733,0.0040,0.1667,0.0040,-0.2249,-0.0045,-0.0023,-0.0014,0.3833,0.4167,1.0335,-0.1219,-0.1125,0.0268,missed
2025-04-18,300058.SZ,蓝色光标,广告包装,1.8741,0.6786,2.6241,20.0715,0.0489,-0.2051,0.0427,0.5853,0.5664,0.5893,-0.1277,-0.0058,-0.0017,0.0002,0.4833,0.5278,0.8251,-0.0781,-0.0949,0.0275,missed
2025-05-12,300058.SZ,蓝色光标,广告包装,1.8573,0.9375,2.7439,20.1718,0.1004,-0.1524,0.1065,0.6429,,0.6587,-0.0981,0.0050,-0.0011,0.0003,0.5333,0.5000,0.9599,0.0128,-0.0708,0.0148,missed
2025-06-04,300058.SZ,蓝色光标,广告包装,2.4567,0.9259,1.6350,20.4690,0.0289,-0.2948,-0.4401,0.3571,,0.6468,-0.1695,-0.0031,-0.0010,-0.0010,0.4833,0.5111,0.9260,-0.2305,-0.2082,0.0258,missed
2025-07-01,300058.SZ,蓝色光标,广告包装,2.0243,0.9310,1.2291,20.2994,0.0113,-0.2963,-0.3128,0.3294,,0.6746,-0.2012,-0.0045,-0.0016,-0.0009,0.4500,0.4944,0.8712,-0.1619,-0.1807,0.0265,missed
2025-08-04,300058.SZ,蓝色光标,广告包装,1.2564,0.8088,1.6993,21.4112,0.0364,-0.1667,-0.2990,0.3968,,0.8849,-0.1434,0.0024,0.0002,-0.0005,0.5333,0.5056,0.9957,0.0682,-0.1621,0.0362,missed
2024-02-01,300059.SZ,东方财富,证券,-0.5147,0.1154,1.0903,21.6597,0.3802,-0.1850,-0.2365,0.0198,0.0198,0.0198,-0.2760,-0.0021,-0.0021,-0.0017,0.3670,0.3557,1.0300,-0.0135,-0.0610,0.0075,high_score
2024-03-14,300059.SZ,东方财富,证券,-0.7797,0.1739,1.0609,21.5328,0.3498,-0.0606,-0.1384,0.1349,0.1349,0.1349,-0.0687,0.0016,-0.0007,-0.0005,0.5068,0.4019,1.9471,0.0071,-0.0057,0.0031,high_score
2024-06-28,300059.SZ,东方财富,证券,-1.1018,0.0175,1.1761,21.8854,0.1705,-0.1801,-0.2286,0.0040,0.0040,0.0040,-0.2456,-0.0039,-0.0012,-0.0006,0.3591,0.4198,0.7025,-0.0752,-0.1002,0.0161,high_score
2024-01-29,300100.SZ,双林股份,汽车配件,2.0962,0.9429,1.4144,17.9326,0.1305,-0.2312,-0.0572,0.2976,0.3929,0.2143,-0.1785,-0.0065,-0.0023,-0.0014,0.3725,0.4158,0.9788,-0.1089,-0.0981,0.0223,missed
2024-02-22,300100.SZ,双林股份,汽车配件,3.1950,0.9531,1.8509,18.3943,0.0431,-0.2865,-0.1060,0.1587,0.3214,0.0754,-0.1615,0.0005,-0.0017,-0.0005,0.4575,0.4208,1.3807,-0.2059,-0.1851,0.0208,missed
2024-03-01,300100.SZ,双林股份,汽车配件,3.1138,0.9756,1.3580,18.4731,0.0494,-0.2155,-0.0175,0.4921,0.4762,0.3849,-0.1078,0.0048,-0.0008,-0.0002,0.5300,0.4442,1.4879,-0.0964,-0.1601,0.0194,missed
2024-04-16,300100.SZ,双林股份,汽车配件,3.0297,0.9355,2.7651,18.1510,0.0849,-0.2008,-0.1280,0.2579,0.2579,0.2381,-0.0934,-0.0016,0.0011,0.0001,0.4350,0.4833,1.1944,-0.1067,-0.2799,0.0679,missed
2024-05-06,300100.SZ,双林股份,汽车配件,1.6557,0.8615,2.6160,18.9608,0.7959,0.2427,-0.0009,0.9524,0.8294,0.9405,0.1091,0.0026,0.0040,0.0011,0.4895,0.5198,1.1003,0.0598,-0.0209,0.0928,missed
2024-06-06,300100.SZ,双林股份,汽车配件,1.4070,0.8605,3.6133,19.0367,0.8496,0.1720,-0.0210,0.7183,0.5437,0.7222,0.1063,-0.0051,0.0004,0.0002,0.4025,0.4773,1.1093,0.0252,0.1578,0.1290,missed
2024-07-02,300100.SZ,双林股份,汽车配件,0.9460,0.6522,4.3363,19.3912,0.9205,0.1722,0.1426,0.9960,0.9365,0.9960,0.1017,-0.0033,-0.0018,-0.0001,0.4425,0.4457,0.7377,0.0710,0.2916,0.1028,missed
2024-08-15,300100.SZ,双林股份,汽车配件,1.3471,0.9130,4.4316,19.2002,0.9887,0.2324,0.8076,0.9683,0.9683,0.9246,0.1204,-0.0044,-0.0026,-0.0002,0.3600,0.4183,1.0694,0.1447,0.3840,0.0290,missed
2024-09-24,300100.SZ,双林股份,汽车配件,1.5743,0.8966,4.1243,19.0391,0.9798,0.2098,0.4608,0.9802,0.9802,0.9405,0.1267,0.0060,0.0002,-0.0005,0.5850,0.4550,0.8969,-0.0187,0.2126,0.0104,missed
2024-10-10,300100.SZ,双林股份,汽车配件,0.7586,0.7407,2.1845,20.3372,0.9370,0.5066,1.1459,0.9881,0.9881,0.9881,0.2175,0.0130,0.0031,0.0012,0.6150,0.4850,1.1893,0.4093,0.3287,0.0177,missed
2024-11-14,300100.SZ,双林股份,汽车配件,0.8239,0.6500,1.9572,19.5805,0.9471,0.8034,1.1123,0.9722,0.9722,0.9643,0.3396,0.0064,0.0058,0.0014,0.5425,0.5325,2.1238,-0.0360,0.4158,0.0709,missed
2024-12-12,300100.SZ,双林股份,汽车配件,0.0920,0.2857,1.1678,21.1421,0.9862,1.4566,1.7313,0.9881,0.9881,0.9881,0.4564,0.0003,0.0052,0.0018,0.4800,0.5225,1.0374,0.3630,1.0993,0.1284,high_score
2025-01-08,300100.SZ,双林股份,汽车配件,-0.4181,0.1818,1.1496,20.6916,0.9661,0.4523,1.2039,0.9444,0.9444,0.9444,0.1679,-0.0026,0.0012,0.0016,0.4500,0.4817,0.8581,-0.0946,0.3942,0.1502,high_score
2024-01-29,300115.SZ,长盈精密,元器件,1.1555,0.7143,1.0369,19.2193,0.1331,-0.2299,-0.1360,0.0079,0.0098,0.0040,-0.1940,-0.0102,-0.0032,-0.0015,0.3044,0.4105,0.9915,-0.1176,-0.0486,0.0495,missed
2024-05-10,300115.SZ,长盈精密,元器件,0.9101,0.5366,1.1229,19.3366,0.6946,0.2530,-0.1525,0.4147,0.0913,0.1667,0.1445,0.0026,0.0042,-0.0003,0.5043,0.5155,0.9157,-0.0547,-0.0008,0.0450,missed
2024-06-05,300115.SZ,长盈精密,元器件,-0.5290,0.2222,1.5257,20.1508,0.7522,0.1070,-0.0866,0.6250,0.1944,0.4405,0.0795,0.0001,0.0006,0.0000,0.4804,0.4738,1.0362,0.0450,0.0798,0.0711,high_score
2024-08-07,300115.SZ,长盈精密,元器件,0.4391,0.6000,1.2242,19.5846,0.7730,-0.0348,0.4250,0.3254,0.2421,0.0357,-0.0237,-0.0044,-0.0004,0.0025,0.4185,0.4601,1.1937,-0.0718,-0.0063,0.0971,missed
2025-01-06,300115.SZ,长盈精密,元器件,-0.6489,0.0882,1.6563,20.8085,0.8781,0.1409,0.2943,0.8016,0.6111,0.7857,0.0780,-0.0027,0.0023,0.0020,0.4348,0.4877,0.8592,-0.0984,0.0208,0.1706,high_score
2025-04-21,300136.SZ,信维通信,元器件,2.8865,0.9286,2.6977,20.1778,0.1104,-0.1399,-0.1524,0.4921,0.4921,0.4841,-0.1080,-0.0062,0.0000,0.0008,0.4533,0.4964,0.8300,-0.0671,-0.1196,0.1019,missed
2025-05-26,300136.SZ,信维通信,元器件,2.8265,0.6923,2.3887,19.9328,0.1568,-0.1799,-0.1550,0.5079,0.0595,0.4921,-0.1399,0.0008,-0.0024,0.0008,0.4565,0.4518,0.8959,0.0508,-0.0300,0.0768,missed
2025-06-13,300136.SZ,信维通信,元器件,3.0759,0.9865,2.1141,19.7451,0.2535,-0.1430,-0.2084,0.4683,0.0714,0.4484,-0.1111,0.0005,-0.0018,0.0004,0.4522,0.4496,0.8794,0.0276,-0.0203,0.0549,missed
2025-07-08,300136.SZ,信维通信,元器件,3.0792,0.9815,1.7273,19.7467,0.8206,0.1925,-0.0334,0.5020,0.2242,0.4980,0.1912,0.0054,0.0040,0.0019,0.5446,0.5098,1.1450,-0.1044,-0.0920,0.0465,missed
2025-08-08,300136.SZ,信维通信,元器件,2.9719,1.0000,3.7733,20.0018,0.7666,0.1457,-0.0789,0.5714,0.4008,0.5119,0.1654,0.0043,0.0033,0.0011,0.4728,0.4880,1.4281,-0.0084,-0.0792,0.0872,missed
2021-02-26,300207.SZ,欣旺达,电气设备,0.0775,0.2879,1.0059,20.5367,0.2085,-0.1218,0.0304,0.5079,0.4960,0.3690,-0.0764,-0.0053,0.0022,0.0023,0.4311,0.4912,1.1844,-0.0043,-0.2540,0.1441,high_score
2021-03-26,300207.SZ,欣旺达,电气设备,0.7767,0.7647,1.1323,19.8801,0.0366,-0.2889,-0.2738,0.3135,0.2937,0.2738,-0.1717,-0.0009,-0.0003,0.0018,0.5157,0.4937,0.8057,-0.1691,-0.2581,0.1309,missed
2021-02-19,300223.SZ,北京君正,半导体,1.1209,0.7895,1.0279,19.4227,0.0156,-0.2434,-0.2124,0.0437,0.1746,0.0437,-0.1625,-0.0021,0.0009,0.0012,0.4955,0.5097,1.2281,-0.0624,-0.2905,0.1573,missed
2021-03-01,300223.SZ,北京君正,半导体,0.5802,0.6316,1.1987,19.8973,0.0071,-0.2961,-0.2291,0.0635,0.1944,0.0635,-0.2003,-0.0034,0.0006,0.0012,0.4682,0.5043,1.0587,-0.0144,-0.3212,0.1579,missed
2025-05-29,300223.SZ,北京君正,半导体,1.3933,0.8049,1.1227,20.1203,0.0489,-0.2310,-0.0475,0.4762,0.9206,0.4444,-0.1995,-0.0007,-0.0011,0.0006,0.4592,0.4428,0.8704,0.0166,-0.1510,0.0608,missed
2024-05-29,300251.SZ,光线传媒,影视音像,0.9805,0.6774,1.7788,19.1032,0.4089,0.0034,0.1122,0.6171,,0.4603,0.0026,-0.0030,-0.0000,-0.0002,0.3500,0.4500,0.8589,0.0144,0.0155,0.0596,missed
2024-06-20,300251.SZ,光线传媒,影视音像,0.9450,0.7222,1.5607,19.1418,0.3350,-0.1137,0.0564,0.5714,,0.4405,-0.0997,-0.0055,-0.0030,-0.0012,0.3417,0.4056,0.8926,0.0502,0.0625,0.0474,missed
2024-07-30,300251.SZ,光线传媒,影视音像,1.9063,0.8372,1.5772,18.8275,0.2030,-0.2344,-0.0832,0.0357,0.0588,0.0238,-0.2699,-0.0023,-0.0031,-0.0009,0.4583,0.4111,0.8563,-0.0263,-0.0582,-0.0045,missed
2024-08-13,300251.SZ,光线传媒,影视音像,2.4062,0.6667,1.5381,18.4754,0.2484,-0.2059,-0.0976,0.0159,0.0128,0.0079,-0.2364,-0.0000,-0.0027,-0.0008,0.4417,0.4083,0.9226,-0.0517,-0.0541,-0.0212,missed
2024-09-06,300251.SZ,光线传媒,影视音像,1.6283,0.6944,1.8388,18.3616,0.0882,-0.2773,-0.2865,0.0119,0.0312,0.0119,-0.3041,-0.0033,-0.0025,-0.0018,0.3833,0.4167,0.8830,-0.0054,-0.1348,-0.0278,missed
2024-10-24,300251.SZ,光线传媒,影视音像,0.1368,0.2647,1.3462,19.4413,0.4383,0.1429,-0.0635,0.6190,0.5813,0.4663,0.1118,0.0106,0.0031,0.0001,0.6667,0.5056,2.2620,0.0415,-0.0352,0.0111,high_score
2024-11-19,300251.SZ,光线传媒,影视音像,1.1023,0.5217,1.2587,19.4251,0.4868,0.2028,-0.0549,0.6171,0.5816,0.5397,0.1373,0.0030,0.0039,0.0008,0.5833,0.5528,2.4475,-0.0654,-0.0256,0.0521,missed
2024-12-24,300251.SZ,光线传媒,影视音像,1.0570,0.8077,1.0322,19.3104,0.7296,0.3357,0.1023,0.7698,0.8494,0.7698,0.2045,0.0020,0.0047,0.0019,0.5250,0.5861,1.0142,0.0786,0.0489,0.1184,missed
2020-12-07,300274.SZ,阳光电源,电气设备,0.3067,0.3750,2.2279,21.3331,1.0000,1.2293,3.1321,0.9881,0.9881,0.9881,0.4729,-0.0002,0.0019,0.0031,0.4629,0.4886,1.1673,0.1094,1.1211,0.1117,high_score
2025-01-02,300274.SZ,阳光电源,电气设备,-1.2417,0.0390,1.2274,21.5343,0.0101,-0.2744,0.2366,0.2143,0.2619,0.0198,-0.2050,-0.0032,-0.0002,0.0021,0.4160,0.4624,0.6914,-0.0403,-0.2520,0.1301,high_score
2025-02-25,300274.SZ,阳光电源,电气设备,-0.6348,0.2121,1.6912,21.5893,0.0302,-0.1640,0.0098,0.0833,0.0833,0.0079,-0.1779,0.0013,0.0002,0.0027,0.4713,0.4688,1.0901,-0.1609,-0.1879,0.0960,high_score
2025-03-24,300274.SZ,阳光电源,电气设备,-0.7056,0.1071,1.5110,21.2433,0.1181,-0.1120,-0.1472,0.0794,0.0794,0.0040,-0.1184,-0.0002,0.0001,0.0025,0.4787,0.4709,1.5145,-0.0117,-0.1178,0.0763,high_score
2025-04-08,300274.SZ,阳光电源,电气设备,-0.2473,0.2222,2.2901,21.8240,0.0452,-0.2022,-0.4509,0.0079,0.0079,0.0079,-0.1733,-0.0079,-0.0013,-0.0009,0.4074,0.4695,1.1785,-0.0325,-0.1118,0.0642,high_score
2025-05-07,300274.SZ,阳光电源,电气设备,-1.1106,0.0147,1.6074,21.6522,0.1267,-0.1315,-0.3301,0.1071,0.0119,0.0119,-0.1087,-0.0020,-0.0007,-0.0011,0.5340,0.4858,0.8041,-0.0250,-0.0711,0.0538,high_score
2025-06-27,300274.SZ,阳光电源,电气设备,-0.7990,0.1556,1.5536,21.7611,0.2447,-0.0949,-0.1601,0.2659,0.1587,0.2103,-0.0737,0.0015,-0.0010,-0.0006,0.5319,0.4908,1.0032,0.0407,-0.0258,0.0174,high_score
2025-08-05,300285.SZ,国瓷材料,陶瓷,0.1081,0.4386,1.0622,19.6493,0.6035,0.0708,0.0807,0.7381,0.5556,0.6508,0.1001,0.0013,0.0013,0.0009,0.5000,0.4667,1.6988,0.0000,0.0000,-0.0379,high_score
2022-08-11,300308.SZ,中际旭创,通信设备,0.0795,0.2105,1.1616,21.0387,0.6005,0.1165,-0.0118,0.5675,0.6230,0.4127,0.0980,0.0062,0.0037,0.0001,0.5625,0.5283,1.2623,0.0551,-0.1160,0.0484,high_score
2022-09-27,300308.SZ,中际旭创,通信设备,0.7787,0.5769,4.3808,19.2271,0.5125,-0.0999,-0.1301,0.0357,0.0357,0.0357,-0.0862,-0.0045,-0.0007,-0.0004,0.3993,0.4464,0.8862,0.0069,-0.0536,0.0744,missed
2022-10-11,300308.SZ,中际旭创,通信设备,1.1043,0.6136,4.2756,19.5787,0.5144,-0.1174,-0.1150,0.0159,0.0159,0.0159,-0.0934,-0.0067,-0.0013,-0.0002,0.3585,0.4403,0.8032,0.0330,-0.0310,0.0718,missed
2022-11-25,300308.SZ,中际旭创,通信设备,0.6416,0.4783,3.4171,18.7941,0.4329,-0.0574,-0.1124,0.0992,0.0992,0.0992,-0.0747,0.0013,-0.0004,0.0003,0.4929,0.4617,1.4149,-0.0451,-0.0273,0.0271,high_score
2022-12-21,300308.SZ,中际旭创,通信设备,0.9292,0.6207,2.6510,18.6754,0.5651,0.0059,-0.1551,0.0516,0.0516,0.0298,0.0084,-0.0037,0.0000,-0.0005,0.3690,0.4577,0.9414,0.0024,0.0026,0.0236,missed
2023-01-03,300308.SZ,中际旭创,通信设备,1.2457,0.8621,3.0385,19.5673,0.6528,0.1146,-0.0570,0.1587,0.1587,0.1429,0.1641,-0.0014,0.0020,0.0001,0.3952,0.4857,0.7708,0.0172,-0.0020,0.0275,missed
2023-02-23,300308.SZ,中际旭创,通信设备,-0.0028,0.3699,2.0611,19.3592,0.7685,0.1496,0.0192,0.8135,0.8056,0.7222,0.1714,0.0048,0.0015,0.0004,0.5571,0.4905,2.1467,0.0620,0.0608,0.0485,high_score
2023-03-15,300308.SZ,中际旭创,通信设备,0.2281,0.4500,2.5826,20.2288,0.7893,0.1445,0.1323,0.7421,0.7421,0.6389,0.1448,0.0013,0.0032,0.0013,0.4738,0.5206,3.1415,-0.1034,-0.0514,0.0612,high_score
2023-09-19,300308.SZ,中际旭创,通信设备,0.1864,0.3750,1.0276,21.3573,0.0192,-0.3444,0.7220,0.6944,0.6706,0.6786,-0.1891,-0.0025,-0.0025,0.0003,0.4143,0.4302,0.9434,-0.1819,-0.1948,0.0966,high_score
2023-10-18,300308.SZ,中际旭创,通信设备,0.7815,0.5667,1.1420,21.9136,0.0077,-0.3559,0.3084,0.6468,0.6230,0.6310,-0.2018,-0.0013,-0.0020,0.0002,0.4095,0.4246,1.3162,-0.0826,-0.2354,0.0583,missed
2024-01-03,300308.SZ,中际旭创,通信设备,-0.9208,0.0161,1.4700,21.5806,0.5057,-0.0407,-0.2689,0.5913,0.5794,0.5794,-0.0249,-0.0006,-0.0013,-0.0012,0.4286,0.4492,0.8890,0.0579,0.0473,0.0276,high_score
2024-12-11,300308.SZ,中际旭创,通信设备,-1.1155,0.0690,2.2657,22.1262,0.3912,0.2268,-0.1220,0.3929,0.2897,0.2976,0.1029,-0.0032,0.0078,0.0026,0.4386,0.5258,1.1162,-0.1348,-0.3744,0.2462,high_score
2025-01-27,300308.SZ,中际旭创,通信设备,-1.0991,0.0862,3.5580,22.3298,0.0565,-0.1841,-0.1134,0.1746,0.1270,0.1071,-0.0995,-0.0017,0.0004,0.0028,0.4318,0.4758,1.0755,-0.1237,-0.1996,0.2673,high_score
2025-02-27,300308.SZ,中际旭创,通信设备,-0.0591,0.1724,3.3109,22.4868,0.0276,-0.1485,-0.0979,0.0635,0.0635,0.0238,-0.0795,0.0015,0.0016,0.0040,0.5227,0.4939,1.0981,-0.2052,-0.2286,0.1793,high_score
2025-03-03,300308.SZ,中际旭创,通信设备,0.0144,0.3469,3.6909,22.1965,0.0251,-0.1765,-0.0925,0.0317,0.0317,0.0040,-0.0923,-0.0018,0.0005,0.0038,0.4932,0.4833,1.1315,-0.1587,-0.1820,0.1693,high_score
2025-04-30,300308.SZ,中际旭创,通信设备,0.8503,0.6154,6.0422,21.3513,0.0201,-0.2729,-0.4067,0.0635,0.0238,0.0357,-0.1695,-0.0034,-0.0013,-0.0005,0.4909,0.4864,0.7116,-0.0749,-0.1780,0.0445,missed
2025-05-07,300308.SZ,中际旭创,通信设备,1.1767,0.7941,6.1403,21.7310,0.1066,-0.1421,-0.4157,0.0774,0.0377,0.0694,-0.0963,-0.0007,-0.0008,-0.0007,0.5114,0.4841,0.7283,-0.0481,-0.0708,0.0436,missed
2025-06-11,300308.SZ,中际旭创,通信设备,0.4499,0.5102,4.0913,22.0391,0.7729,0.0549,-0.1369,0.3175,0.1310,0.1905,0.0349,0.0004,-0.0008,0.0001,0.4955,0.4803,1.1525,0.1157,0.1249,0.0266,missed
2025-07-24,300308.SZ,中际旭创,通信设备,0.1629,0.5000,3.8484,22.6057,0.9987,1.1719,0.4030,0.9881,0.2738,0.9206,0.7003,0.0045,0.0030,0.0007,0.5182,0.5189,1.2782,0.3346,0.9687,0.0643,high_score
2025-08-11,300308.SZ,中际旭创,通信设备,0.3107,0.4364,4.0309,22.6402,0.9950,1.1951,0.8583,0.9960,0.3413,0.9881,0.7473,0.0060,0.0035,0.0010,0.5409,0.5265,1.2401,0.3057,0.9543,0.0950,high_score
2020-12-01,300316.SZ,晶盛机电,专用机械,2.5460,0.9000,1.2164,19.7958,0.7482,0.1128,0.3116,0.8413,0.8254,0.7897,0.0632,0.0024,0.0013,0.0025,0.5100,0.4798,1.1659,-0.0735,0.0460,0.0992,missed
2021-02-25,300316.SZ,晶盛机电,专用机械,2.1036,0.9592,1.0615,20.2640,0.8596,0.3034,0.4503,0.9048,0.9048,0.9048,0.1716,-0.0040,0.0007,0.0012,0.4611,0.4907,1.2858,-0.0506,0.2704,0.1241,missed
2021-03-10,300316.SZ,晶盛机电,专用机械,2.0235,1.0000,1.1304,19.7982,0.7924,0.1031,0.1867,0.7798,0.7837,0.7639,0.0568,-0.0033,-0.0005,0.0005,0.4861,0.4815,0.8816,-0.1576,0.1514,0.1240,missed
2025-06-03,300316.SZ,晶盛机电,专用机械,-0.9870,0.0294,1.0832,18.4151,0.1154,-0.1862,-0.2271,0.1230,0.8929,0.1111,-0.2002,-0.0005,-0.0014,0.0000,0.4553,0.4684,0.8828,-0.0053,-0.0982,0.0422,high_score
2020-12-29,300339.SZ,润和软件,软件服务,0.9450,0.8689,2.1051,18.9418,0.0143,-0.2734,-0.1481,0.0774,,0.2103,-0.2225,-0.0024,-0.0013,-0.0015,0.4423,0.4684,1.0684,-0.0611,-0.1981,0.0304,missed
2021-01-07,300339.SZ,润和软件,软件服务,1.2547,0.7500,2.2333,18.9104,0.0157,-0.3083,-0.2190,0.0079,,0.1587,-0.2613,-0.0002,-0.0016,-0.0019,0.4846,0.4607,0.9955,-0.1228,-0.2133,0.0330,missed
2021-02-02,300339.SZ,润和软件,软件服务,0.5513,0.6341,2.2515,18.7561,0.0327,-0.2704,-0.3157,0.0040,,0.0794,-0.2490,-0.0018,-0.0005,-0.0009,0.4423,0.4714,1.3682,-0.1110,-0.2434,0.0513,missed
2021-03-16,300339.SZ,润和软件,软件服务,0.3429,0.5172,2.3790,18.1536,0.1314,-0.1791,-0.4214,0.0417,,0.0417,-0.1494,-0.0033,-0.0012,-0.0010,0.4462,0.4724,0.9307,0.0848,-0.0903,0.0596,missed
2021-04-28,300339.SZ,润和软件,软件服务,0.7261,0.4789,1.2952,19.1366,0.6303,0.0183,-0.1732,0.3056,,0.2857,0.0141,0.0005,-0.0010,-0.0002,0.4846,0.4699,0.7706,0.1153,0.0889,0.0469,high_score
2021-05-06,300339.SZ,润和软件,软件服务,0.1950,0.4151,1.1305,18.8264,0.6793,0.0613,-0.1798,0.2500,,0.2341,0.0473,-0.0010,-0.0008,-0.0007,0.4481,0.4673,0.8282,0.0840,0.1244,0.0447,high_score
2024-01-29,300339.SZ,润和软件,软件服务,0.8345,0.5714,1.8848,20.3866,0.3283,-0.1427,-0.0712,0.0952,0.3095,0.0833,-0.0872,-0.0098,-0.0029,-0.0024,0.3111,0.4210,0.9239,0.0319,0.0292,0.0400,missed
2024-02-08,300339.SZ,润和软件,软件服务,1.3502,0.8689,2.4945,20.6432,0.1508,-0.2391,-0.0566,0.0794,0.2976,0.0754,-0.1301,-0.0053,-0.0043,-0.0024,0.4093,0.3969,0.9962,-0.0705,0.0038,0.0314,missed
2024-03-27,300339.SZ,润和软件,软件服务,0.2939,0.5405,1.5074,20.5203,0.1724,-0.1378,-0.1312,0.0992,0.2024,0.0952,-0.0744,-0.0005,-0.0013,-0.0012,0.4389,0.4438,1.6617,0.0078,-0.0375,0.0158,missed
