trade_date,ts_code,score,label,tags,primary_reason,supporting
2020-12-08,603077.SH,-0.401844107332088,1.1560282707214355,low_score_high_return,low_score_but_high_return,
2020-12-08,603260.SH,-0.19807762495984038,4.798788070678711,low_score_high_return,low_score_but_high_return,
2020-12-08,603565.SH,-0.4158649848831436,1.0667507648468018,low_score_high_return,low_score_but_high_return,
2020-12-08,688037.SH,-0.29991305734193596,1.2448246479034424,low_score_high_return,low_score_but_high_return,
2020-12-08,688599.SH,-1.0960426575384865,1.840681791305542,low_score_high_return,low_score_but_high_return,
2020-12-09,000155.SZ,-0.701196252429715,4.39719820022583,low_score_high_return,low_score_but_high_return,
2020-12-09,000301.SZ,-0.36328049337450574,2.4871933460235596,low_score_high_return,low_score_but_high_return,
2020-12-09,000683.SZ,-0.16865528592386128,5.136549472808838,low_score_high_return,low_score_but_high_return,
2020-12-09,000825.SZ,-1.0142640343504963,1.699460744857788,low_score_high_return,low_score_but_high_return,
2020-12-09,000960.SZ,-0.6886537186322164,1.315492868423462,low_score_high_return,low_score_but_high_return,
2020-12-09,000983.SZ,-0.4095452602677204,1.2910552024841309,low_score_high_return,low_score_but_high_return,
2020-12-09,002340.SZ,-0.9335114107697844,1.450166940689087,low_score_high_return,low_score_but_high_return,
2020-12-09,002466.SZ,-0.6711796680172243,2.9308736324310303,low_score_high_return,low_score_but_high_return,
2020-12-09,002472.SZ,-0.19774545955139894,2.007598400115967,low_score_high_return,low_score_but_high_return,
2020-12-09,002648.SZ,-1.0949584697074675,1.3407044410705566,low_score_high_return,low_score_but_high_return,
2020-12-09,600010.SH,-0.9069246098021235,2.384737491607666,low_score_high_return,low_score_but_high_return,
2020-12-09,600089.SH,-0.9475941404559265,2.3615078926086426,low_score_high_return,low_score_but_high_return,
2020-12-09,600096.SH,-0.9406985734285807,3.472949504852295,low_score_high_return,low_score_but_high_return,
2020-12-09,600111.SH,-0.23806340529666278,3.400012493133545,low_score_high_return,low_score_but_high_return,
2020-12-09,600141.SH,-0.5809878976761248,2.353038787841797,low_score_high_return,low_score_but_high_return,
2020-12-09,600188.SH,-0.29572224107508066,1.6059768199920654,low_score_high_return,low_score_but_high_return,
2020-12-09,600295.SH,-1.0460980996954423,2.894296646118164,low_score_high_return,low_score_but_high_return,
2020-12-09,600348.SH,-0.42382411922012087,1.6098415851593018,low_score_high_return,low_score_but_high_return,
2020-12-09,600392.SH,-0.7607086199099432,1.8565270900726318,low_score_high_return,low_score_but_high_return,
